Record ID,ATD Device ID,Read Date,Intersection Name,Direction,Movement,Heavy Vehicle,Volume,Speed Average (Miles Per Hour),Speed StdDev,Seconds in Zone Average,Seconds in Zone StdDev,Month,Day,Year,Hour,Minute,Day of Week,Bin Duration (Seconds)
80a50da707ee2b7db7c255ef8c22b74a,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,true,1,7,0,45.7,0,1,19,2020,13,15,0,900
5ae5a54ac353d74e0a80cf18c5939fe1,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,false,5,2.6,3.715,0.72,0.907,1,19,2020,13,15,0,900
c7d7e4c4709d9b668c7e4df4fa3daa24,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,U-TURN,false,1,6,0,0.7,0,1,19,2020,13,15,0,900
89cc68026200508f49da7fe54ad54783,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,false,24,15.333,3.852,0.162,0.399,1,19,2020,13,15,0,900
f00a05f32ed750af1825a85e2b7add39,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,true,14,13.929,4.953,0.214,0.643,1,19,2020,13,15,0,900
9099221e53185971cbcac3d3e8894689,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,RIGHT TURN,false,22,16.182,5.315,0.736,0.738,1,19,2020,13,15,0,900
7b558cf46cc71bffbb4eeb7d311c85c9,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,RIGHT TURN,true,1,10,0,1,0,1,19,2020,13,15,0,900
d48534ae883b768c718a816b6e60113a,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,false,90,19.067,13.97,0.351,0.431,1,19,2020,13,15,0,900
381fe799c86eede94d727d769fd3443e,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,true,23,25.261,14.937,0.274,0.251,1,19,2020,13,15,0,900
8aecc5435b1f19b5685bbf98d33d3312,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,false,12,13.5,3.119,0.85,0.907,1,19,2020,13,15,0,900
23649001d77e6ce0b88679f34b639366,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,true,1,15,0,1.4,0,1,19,2020,13,15,0,900
0355784b9b8a0da9e1a8590dfbdbe619,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,THRU,false,3,11.667,2.887,1.633,1.629,1,19,2020,13,15,0,900
f137c7418bda5fbb95038c55379a8600,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,false,19,9,5.437,6.226,9.903,1,19,2020,13,15,0,900
006feb899844cf45db2a90687cfaf915,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,true,9,10.333,3.428,0.078,0.139,1,19,2020,13,15,0,900
52cd45173c86bc1775f39d6d761b5d23,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,RIGHT TURN,false,20,9.15,8.81,34.62,57.925,1,19,2020,13,15,0,900
27a8abe809096987a2260332044b7e75,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,THRU,false,6,9.333,5.989,22.183,25.651,1,19,2020,13,15,0,900
170a9f6d25cf7a503a5352807a756a9f,6366,01/19/2020 01:15:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,THRU,true,1,11,0,20.8,0,1,19,2020,13,15,0,900
19ae192e022138bb8cdacc3af3eae8dd,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,false,10,10.6,6.398,28.57,61.517,1,19,2020,13,30,0,900
4a3e13c0afee5f5e0a0c9694444ffd3a,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,true,5,12.2,3.633,18.98,18.474,1,19,2020,13,30,0,900
75849937a158284b82c187d781f4226d,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,false,5,1.6,2.608,0.2,0.122,1,19,2020,13,30,0,900
1fd5287774a32aacf81a90dbd822db6e,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,true,1,7,0,0.1,0,1,19,2020,13,30,0,900
c5fee6bcde010b1baf0e103e560c1257,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,false,29,15.172,3.864,0.107,0.239,1,19,2020,13,30,0,900
591f999c4649cc4c565317d42c4ac2a6,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,true,12,15.083,3.175,0.067,0.172,1,19,2020,13,30,0,900
b9925f1f8008d3c2a66ca51fa2353f4d,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,RIGHT TURN,false,18,19.944,9.539,0.678,0.418,1,19,2020,13,30,0,900
077e801cda65f15372411366ff9e60ca,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,RIGHT TURN,true,1,9,0,0.1,0,1,19,2020,13,30,0,900
ec846543e00a093e26711985c8d5fcde,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,false,116,22.284,19.525,0.328,0.461,1,19,2020,13,30,0,900
87b53fb16e9f0d1e5bb689af0958be43,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,true,29,20.655,15.067,0.431,0.38,1,19,2020,13,30,0,900
044a200289258d16ed0d361b37646e07,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,false,25,13.96,2.638,0.756,0.638,1,19,2020,13,30,0,900
6cefeac99e02645d6b3dd30338e37426,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,THRU,false,4,7,8.446,2.625,1.312,1,19,2020,13,30,0,900
f51f441e7a6e04c8c1be3e1297e79922,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,false,25,9.28,3.814,3.46,9.181,1,19,2020,13,30,0,900
cef91dbe7a9bbf3b9592bcf674de9887,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,true,4,7,5.831,0.2,0.183,1,19,2020,13,30,0,900
5240a853effaabdf40c71afcdf38689c,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,RIGHT TURN,false,12,13.75,15.034,16.333,30.296,1,19,2020,13,30,0,900
e802e68576b4ad30e7d6131813c4b1c6,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,THRU,false,5,20.8,33.245,1.18,2.086,1,19,2020,13,30,0,900
eb6d6bfa6c16137a745f9381c3a85362,6366,01/19/2020 01:30:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,THRU,true,1,11,0,23.2,0,1,19,2020,13,30,0,900
e66aaf3bbb7869d708c42a83bda1ac49,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,false,5,6.2,3.564,22.16,27.869,1,19,2020,13,45,0,900
823503cd59d912ba5a893d921b3d5523,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,false,11,2.909,4.036,0.136,0.092,1,19,2020,13,45,0,900
936fe194731d7764122c3c3d939efb17,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,true,2,0,0,1.6,2.121,1,19,2020,13,45,0,900
a1bf479d3465e344f0b4b4820c9c981a,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,false,25,13.68,3.388,0.116,0.219,1,19,2020,13,45,0,900
b365423020955535bdf745b4d2258d21,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,true,12,14.75,1.422,0.075,0.136,1,19,2020,13,45,0,900
a441d8ae82b8a68f28bd569d1d45fa6f,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,RIGHT TURN,false,16,22.25,12.086,0.394,0.342,1,19,2020,13,45,0,900
3623792608de5f943d8194c6243a13d5,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,RIGHT TURN,true,1,16,0,0.5,0,1,19,2020,13,45,0,900
e807d08a62e4f42df369506c45c7e126,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,false,97,22.268,17.562,0.276,0.405,1,19,2020,13,45,0,900
52de7ecee73e4d5a4427b8e4b4de214f,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,true,13,24.077,15.457,0.315,0.311,1,19,2020,13,45,0,900
261c94eb9d0003062bcc41ac19a2ae3d,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,false,21,13.81,2.442,1.333,1.603,1,19,2020,13,45,0,900
0d8ff657b1953fbe067de49adc5ceed7,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,true,3,13.333,0.577,0.767,0.252,1,19,2020,13,45,0,900
972d79292c6dd2364b337c78a6107ec2,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,THRU,false,4,21.5,13.82,1.425,0.984,1,19,2020,13,45,0,900
a80241015153747fe4d925a5b83daf96,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,false,22,8.818,3.8,2.877,8.726,1,19,2020,13,45,0,900
48958988a072ce5f6fab23f1606adcf3,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,true,6,7.833,2.317,4.75,11.537,1,19,2020,13,45,0,900
5911b2a4b62f28b8380f10c00023c58f,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,RIGHT TURN,false,10,17.7,5.25,25.94,43.459,1,19,2020,13,45,0,900
e036e36a5ece9fe8dade4f6cef5cfae2,6366,01/19/2020 01:45:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,THRU,false,1,0,0,1.9,0,1,19,2020,13,45,0,900
a5ac6b73a12f86a1d49d0e5ae87e8bc3,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,false,5,9.8,14.149,4.22,8.325,1,19,2020,14,0,0,900
340e6425de029b8228ec33c50eaa5d44,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,true,3,5.667,2.082,28.933,22.01,1,19,2020,14,0,0,900
8df0f4cf47e0c35b0ea8aed10d753224,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,false,2,2.5,3.536,0.1,0,1,19,2020,14,0,0,900
174dfd0ecfc77fadb4761e70fd9ce222,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,false,34,16.912,5.496,0.221,0.621,1,19,2020,14,0,0,900
52787a445b4439b7b59033589dc6494c,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,true,7,12.429,2.299,0,0,1,19,2020,14,0,0,900
df4242ef2b979db5454d489a2b44e525,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,RIGHT TURN,false,21,16.524,7.441,0.552,0.484,1,19,2020,14,0,0,900
bbacd540a21bba3ce81151e8f9ebeee4,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,false,97,21.876,17.74,0.235,0.363,1,19,2020,14,0,0,900
d318f0fd9ebaa6181ce5a446a55b6c53,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,true,15,31.733,13.253,0.533,0.309,1,19,2020,14,0,0,900
6fd1c2269c0559551bc45f33e0c4b60b,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,false,25,13.2,2.062,1.872,3.858,1,19,2020,14,0,0,900
10c754e2f0e40c3a4f0a19363af48f08,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,true,1,14,0,1.2,0,1,19,2020,14,0,0,900
f631015b15b9fa4750113441481d6dbf,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,RIGHT TURN,false,2,6.5,2.121,7.3,3.677,1,19,2020,14,0,0,900
cfec0c93aa92d5757627977ea07a0ab7,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,THRU,false,4,16.25,5.965,32.475,63.819,1,19,2020,14,0,0,900
f6a253bb69dd3c6e76ad6c0c93d5c8b4,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,false,17,7.706,4.511,5.441,11.648,1,19,2020,14,0,0,900
a05962f4745bbdd2f97b1b33f5d11b72,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,true,5,9.4,3.912,0.06,0.089,1,19,2020,14,0,0,900
27e49c349a9866567eb0d66c47d6fc59,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,RIGHT TURN,false,15,14.333,12.849,36.127,43.121,1,19,2020,14,0,0,900
d05f604221911b036d8229f4ad8e9191,6366,01/19/2020 02:00:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,THRU,true,1,11,0,24,0,1,19,2020,14,0,0,900
5f9e4a3661e3613f1edff0090ce9e120,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,false,4,6.75,3.5,25.1,28.431,1,19,2020,14,15,0,900
5a5320d658e14f950b037f2e63ccc928,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,true,3,11.667,2.082,28.867,21.553,1,19,2020,14,15,0,900
e4da054b58cf7c5d753fde8229a4b086,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,false,1,7,0,0.1,0,1,19,2020,14,15,0,900
da5372f3bd784e5ec61abed506bf7b1c,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,true,1,5,0,2.2,0,1,19,2020,14,15,0,900
9a65d11d6af5628f43f260c134921b05,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,U-TURN,false,1,6,0,0.2,0,1,19,2020,14,15,0,900
ec628db2f36591af270271f8fc3f45b9,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,false,28,13.786,3.957,0.279,0.653,1,19,2020,14,15,0,900
8df4b56980814a1b38435450c8d275b1,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,true,10,14.9,3.213,0.31,0.415,1,19,2020,14,15,0,900
5ff0d180c7e7f024c74c312454ed0991,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,RIGHT TURN,false,8,15.25,9.438,0.425,0.311,1,19,2020,14,15,0,900
d8b8a1208a07219b25db0d4533cc9efe,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,false,105,21.343,17.153,0.349,0.416,1,19,2020,14,15,0,900
320a81ac77c3447f2baeb7bd42676112,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,true,14,23.786,13.394,0.486,0.494,1,19,2020,14,15,0,900
563feea260fa798872a33ddf66887c8c,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,false,24,13.75,3.274,0.892,0.928,1,19,2020,14,15,0,900
17e93a9994f6834278809496d8152c90,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,true,2,12,2.828,0.95,0.636,1,19,2020,14,15,0,900
42689747482bb3ead402df4d92b7f06d,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,THRU,false,5,12.8,8.983,2.1,2.175,1,19,2020,14,15,0,900
edcff71e9ec102dc0fbf79ef9d335c48,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,THRU,true,1,55,0,98.1,0,1,19,2020,14,15,0,900
0f8efc31cce3693a36e54af243c0d9bf,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,false,26,12.154,16.538,3.1,7.816,1,19,2020,14,15,0,900
17ff71eeeea8ed1b41cf71fe2045207a,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,true,5,5.2,4.324,10.64,14.435,1,19,2020,14,15,0,900
98f80276dd00768b9c1acc4452f30432,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,RIGHT TURN,false,18,11.778,7.503,22.2,32.719,1,19,2020,14,15,0,900
558f9fbdd09fa947a56a45b9a68e94bb,6366,01/19/2020 02:15:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,THRU,false,1,5,0,24.4,0,1,19,2020,14,15,0,900
aba80fe355cc8233bdc419ad82eabce5,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,false,9,8.889,5.883,0.611,0.54,1,19,2020,14,30,0,900
adf0dc561a996168ca74563ff7652ca9,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,true,2,6,1.414,0.8,0,1,19,2020,14,30,0,900
6562dbcbfe8c1e17c33ddc912bc3cf47,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,false,5,3.6,3.578,0.1,0,1,19,2020,14,30,0,900
7b65ee59782f32d86da336093b7be1c0,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,true,2,25,21.213,0.1,0,1,19,2020,14,30,0,900
dd8f6925dfed45d74ce13938df6b2276,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,U-TURN,false,1,6,0,1.7,0,1,19,2020,14,30,0,900
fb7ddbbb24e8809eadbffc182d03ac35,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,false,23,15.261,3.467,0.074,0.232,1,19,2020,14,30,0,900
c477e62eae6b5c878870c042efc4abf4,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,true,9,15.222,6.996,0.133,0.206,1,19,2020,14,30,0,900
723cf2f8ab3d03f1989bfb63c511a776,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,RIGHT TURN,false,19,17,9.062,0.584,0.762,1,19,2020,14,30,0,900
93bb450fa69bf015e00bcd34ec83cfd2,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,false,94,23.16,16.232,0.343,0.43,1,19,2020,14,30,0,900
38a55960d50d2d4f67b59c9158c5bf51,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,true,16,30.688,17.454,0.519,0.493,1,19,2020,14,30,0,900
9c7b23868bab5e575201c04ea954c376,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,false,19,13.737,2.642,1.363,1.579,1,19,2020,14,30,0,900
4815a3cfaf8bb3d876839bd8bd9bc779,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,true,1,12,0,0.3,0,1,19,2020,14,30,0,900
196d0b9fab06b00a81f298957c76c3b6,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,THRU,false,3,6.333,5.686,18.767,30.516,1,19,2020,14,30,0,900
41a419a40b7c91e85bcabf342307fc07,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,false,22,10.091,4.608,0.591,1.349,1,19,2020,14,30,0,900
56df7d78fcb3957e540252cce3e92036,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,true,7,7.714,4.536,0.029,0.076,1,19,2020,14,30,0,900
f9e92d9df4a338ce9d39d3503e7c2f93,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,RIGHT TURN,false,12,13.833,19.999,37.208,38.429,1,19,2020,14,30,0,900
c0890e2fa3e25136ad9d8853ccd41762,6366,01/19/2020 02:30:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,THRU,false,2,11,1.414,0,0,1,19,2020,14,30,0,900
256128878245d5b887c08956ecae9dd9,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,false,5,10.6,5.128,7.26,9.493,1,19,2020,14,45,0,900
57f6b6719e242dfe5a7039aa5ac44193,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,true,4,12.75,5.852,14,21.774,1,19,2020,14,45,0,900
5b07dc3fdad0cb9c2f52de0c7c01ef76,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,false,23,15.217,5.452,0.409,0.798,1,19,2020,14,45,0,900
716025b5496c0da95a8bcac23d862ed6,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,true,8,12.875,5.566,0.675,1.14,1,19,2020,14,45,0,900
67e35558d015932acd8783319dc484d4,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,RIGHT TURN,false,21,14.286,3.888,0.367,0.472,1,19,2020,14,45,0,900
c9e4d8aa63eae92dceb38763f1ddfc0c,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,false,84,24.345,12.947,0.387,0.521,1,19,2020,14,45,0,900
83b0cac1274ff76a213a4fc727150e48,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,THRU,true,15,26.4,10.96,0.433,0.342,1,19,2020,14,45,0,900
7985b84f31fca1e92a09e0b3a79a9ff4,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,LEFT TURN,false,16,12.812,2.287,0.612,0.699,1,19,2020,14,45,0,900
68ab35eb89e4a437feec6e3a41b0d4c3,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,RIGHT TURN,false,1,5,0,1.3,0,1,19,2020,14,45,0,900
27c94ffcf698ba32400cfc09a1276a42,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,RIGHT TURN,true,1,4,0,1.7,0,1,19,2020,14,45,0,900
0f4ebab35faee6adadb8d8a03da149ed,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,SOUTHBOUND,THRU,false,7,13.286,6.264,12.186,19.64,1,19,2020,14,45,0,900
ead594ae2620e71cdae043a2706d14eb,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,false,26,8.731,4.104,2.527,7.834,1,19,2020,14,45,0,900
220923b3b9fbb9d19224d97374058e57,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,LEFT TURN,true,3,10.667,7.767,13.5,12.309,1,19,2020,14,45,0,900
ef6a61327e0ca7f61d2a25ebddf632e9,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,RIGHT TURN,false,19,11.947,8.592,32.426,42.47,1,19,2020,14,45,0,900
038a71ec9d9e672dd8f3835856de270a,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,RIGHT TURN,true,1,15,0,0.2,0,1,19,2020,14,45,0,900
8c7822773c11351d30844b7869c445af,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,THRU,false,1,80,0,0.4,0,1,19,2020,14,45,0,900
3a99aecd3120add1963efa82d6bfa643,6366,01/19/2020 02:45:00 PM,US 290 HWY / WILLIAM CANNON DR,WESTBOUND,THRU,true,1,7,0,0.1,0,1,19,2020,14,45,0,900
c2d3c35c461c49d59baa3e168cef7a8c,6366,01/19/2020 03:00:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,false,6,7,7.483,4.35,9.783,1,19,2020,15,0,0,900
37670662bdfbe4bed8fe0a4268b4cd34,6366,01/19/2020 03:00:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,LEFT TURN,true,2,5.5,3.536,0.7,0.283,1,19,2020,15,0,0,900
7b3cedfca5e2e9d43a9a675315722460,6366,01/19/2020 03:00:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,false,6,10.667,21.851,0.933,0.871,1,19,2020,15,0,0,900
f3a5438f9a49dd27c0e83177c9813ca9,6366,01/19/2020 03:00:00 PM,US 290 HWY / WILLIAM CANNON DR,EASTBOUND,THRU,true,1,0,0,0.7,0,1,19,2020,15,0,0,900
f3225dbcf98da67f367eb3d3f2ca7496,6366,01/19/2020 03:00:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,false,22,13.636,4.904,0.109,0.301,1,19,2020,15,0,0,900
e562ec88f1ddef9db96acdcb1835bba7,6366,01/19/2020 03:00:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,LEFT TURN,true,8,13.75,4.367,0.05,0.076,1,19,2020,15,0,0,900
ed22580bc77d0cd032c890a30fb7f006,6366,01/19/2020 03:00:00 PM,US 290 HWY / WILLIAM CANNON DR,NORTHBOUND,RIGHT TURN,false,7,19.571,10.533,0.386,0.146,1,19,2020,15,0,0,900
